,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1727,prerank,positive regulation of hydrolase activity (GO:0051345),-0.4102174558500467,-0.8499522949508632,0.8115942028985508,0.8759472721885191,1.0,19/111,11.95%,SFRP1;RGS10;CTSH;RCN3;CCL5;ARAP1;ARHGAP11A;F2R;RGS16;CX3CL1;DOCK10;RHOC;SH3BP1;CCL8;THY1;WNT11;CALM2;DOCK11;BMP2
1728,prerank,base-excision repair (GO:0006284),0.45414746508091075,0.8493062021306909,0.7111111111111111,1.0,1.0,2/44,5.63%,UNG;POLQ
1729,prerank,protein complex oligomerization (GO:0051259),0.42260374251470784,0.8491761582022176,0.7073170731707317,1.0,1.0,15/66,16.45%,OPA1;TRIM72;POLQ;TWNK;ALAD;OXA1L;LETM1;HOMER1;CUTC;DNM1L;STOML2;ATL2;BEND3;PNPT1;EHD1
1730,prerank,negative regulation of protein polymerization (GO:0032272),-0.5186294853697925,-0.8488871505947625,0.7142857142857143,0.877055438703774,1.0,7/25,16.90%,PRKCD;SSH3;STMN1;CYRIB;TWF1;KANK4;TBCD
1731,prerank,rRNA processing (GO:0006364),-0.3999426419068409,-0.8483261332573753,0.7384615384615385,0.8773695577819431,1.0,43/170,26.28%,RPL3;RPL34;RPL6;RPS16;RPL27A;RPL17;RPL39;RPL13A;RPL37A;RPL15;RPS19;RPL12;RPL41;RPL36A;RPL35A;RPL10A;RPL35;RPL14;RPL4;RPL22;RPL11;RPS24;RPL18A;WDR3;RPL19;RPL32;RPL31;RPS7;EIF6;RPS6;RPS27;RPLP1;RPL7;RPS14;RPL23;NSA2;RPL38;RPS28;RPL37;RPL26;RPL5;RPL13;RPL28
1732,prerank,negative regulation of actin filament bundle assembly (GO:0032232),-0.49250141971686273,-0.8480989293971047,0.676923076923077,0.8770572394924022,1.0,5/26,13.19%,ARAP1;WAS;MET;STMN1;PHLDB2
1733,prerank,beta-catenin-TCF complex assembly (GO:1904837),-0.4921330028582137,-0.8479309929336915,0.6481481481481481,0.8766074634274916,1.0,4/26,17.82%,MYC;TLE3;HDAC1;PYGO2
1734,prerank,cellular metal ion homeostasis (GO:0006875),-0.44819353539183154,-0.8478506099234915,0.7424242424242424,0.8760573219703456,1.0,7/62,5.68%,CCR2;HTR2B;PTH1R;ATP1A3;CCL5;TPCN2;ATP13A2
1735,prerank,positive regulation of immunoglobulin production (GO:0002639),-0.5070913939575314,-0.8476542003180606,0.6153846153846154,0.8757192667525218,1.0,3/20,3.58%,PTPRC;TLR9;SASH3
1736,prerank,synapse assembly (GO:0007416),-0.5103322657806149,-0.8473022771676569,0.7241379310344828,0.8756570125536124,1.0,6/28,13.48%,LGI2;FZD1;FARP1;RAB29;NLGN2;SDK1
1737,prerank,selective autophagy (GO:0061912),-0.45543891385593555,-0.8471952902061196,0.7301587301587301,0.875136465413872,1.0,2/52,4.74%,VIM;DYNLL1
1738,prerank,regulation of dendrite morphogenesis (GO:0048814),0.4839321570481716,0.8468197480256895,0.6904761904761905,1.0,1.0,7/24,19.15%,TNIK;SS18L2;CUX2;CDKL5;NEDD4L;RAPGEF2;GORASP1
1739,prerank,positive regulation of cellular amide metabolic process (GO:0034250),-0.4462113517816738,-0.8462150681369516,0.7241379310344828,0.8758076190805074,1.0,16/70,15.76%,VIM;CLU;SLC2A13;THBS1;PRKCD;NIBAN1;ABCG1;RBM3;RPS4X;CASP3;TNFRSF1A;IFNGR1;POLDIP3;PICALM;GSAP;RACK1
1740,prerank,regulation of microtubule cytoskeleton organization (GO:0070507),0.48360541866316326,0.8460256611570202,0.7045454545454546,1.0,1.0,4/27,11.70%,MAPT;CLASP1;PRKAA2;TPPP
1741,prerank,establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),0.49453644124867535,0.8456695121550734,0.6470588235294118,1.0,1.0,2/26,7.18%,ANK1;PARD3
1742,prerank,GPI anchor biosynthetic process (GO:0006506),0.5026966590978359,0.8455328434559003,0.7073170731707317,1.0,1.0,7/26,17.99%,PYURF;PGAP2;PGAP4;PIGO;PIGP;DPM1;PIGG
1743,prerank,regulation of sprouting angiogenesis (GO:1903670),0.469705922771152,0.8447259178379826,0.7209302325581395,1.0,1.0,8/32,9.92%,VEGFA;FGF16;FGF1;PPP1R16B;SEMA6A;ALOX5;S100A1;CEACAM1
1744,prerank,cellular response to inorganic substance (GO:0071241),0.5038590886807908,0.8445409173687364,0.675,1.0,1.0,1/16,3.33%,MTR
1745,prerank,cellular response to ionizing radiation (GO:0071479),0.4468265360182476,0.8442260528632993,0.6976744186046512,1.0,1.0,10/40,22.47%,CRYAB;MAP3K20;TMEM109;YAP1;XRCC5;CLOCK;HUS1;HSF1;LIG4;TSPYL5
1746,prerank,negative regulation of small GTPase mediated signal transduction (GO:0051058),-0.5372639891199915,-0.8432887916565672,0.7037037037037037,0.8808986644369284,1.0,6/19,11.98%,TGFB2;ARHGAP25;SH3BP1;RASAL3;EPHB2;CYRIB
1747,prerank,metal ion homeostasis (GO:0055065),-0.5102837834796219,-0.8424801366387644,0.7419354838709677,0.8816007040440504,1.0,2/21,2.36%,SELENON;FAM20A
1748,prerank,ion transport (GO:0006811),-0.43219976939918264,-0.8424584173537782,0.6964285714285714,0.8809217086526749,1.0,5/57,5.06%,KCNN4;SLC15A3;PIEZO2;SLC26A11;PLP2
1749,prerank,"base-excision repair, gap-filling (GO:0006287)",0.4850814250972459,0.8421497973857366,0.7555555555555555,1.0,1.0,1/33,2.46%,UNG
1750,prerank,Golgi to plasma membrane transport (GO:0006893),-0.49162357881862395,-0.8421065478872107,0.7543859649122807,0.8807277519908286,1.0,3/45,5.53%,STEAP2;RAB31;RAB34
1751,prerank,positive regulation of microtubule polymerization or depolymerization (GO:0031112),-0.511319500345563,-0.8417497694671046,0.75,0.8807530781755292,1.0,2/23,6.27%,PAK1;FES
1752,prerank,tRNA transport (GO:0051031),0.47343408257029534,0.8414003918758522,0.6744186046511628,1.0,1.0,7/33,31.03%,YBX1;NDC1;TOMM20;NUP62;SEH1L;NUP153;XPOT
1753,prerank,regulation of plasma membrane bounded cell projection assembly (GO:0120032),0.3920786831742661,0.8411338014952217,0.7916666666666666,1.0,1.0,5/59,8.49%,FXR1;TBC1D16;PPP1R16B;TWF2;PODXL
1754,prerank,protein targeting (GO:0006605),-0.4186674471434132,-0.8406382400780515,0.7647058823529411,0.8820273328071037,1.0,12/99,11.89%,LTBP2;NCF1;EDEM1;TSPO;MYO1C;ZDHHC24;SEC61A1;HOMER3;LAMP2;ZDHHC2;GOLGA7;ZDHHC15
1755,prerank,autophagy of mitochondrion (GO:0000422),0.4124710142238504,0.8402139278114057,0.7222222222222222,1.0,1.0,7/36,12.89%,PINK1;MAP1LC3A;WIPI1;PHB2;FUNDC2;ATG9A;PRKN
1756,prerank,modification-dependent protein catabolic process (GO:0019941),0.3618065201247678,0.8400450218563532,0.8421052631578947,1.0,1.0,33/185,18.87%,FEM1A;PINK1;ASB2;CDC34;UBE2B;UBQLN4;HERPUD1;PTTG1;UBE3B;RNF128;UBR3;KLHL8;KLHL3;FBXO21;PRKN;UBC;UBE2G1;UBE2D1;RNF14;FBXO8;NPLOC4;SPSB4;AREL1;LONP1;TOLLIP;RNF114;COPS3;NEDD4L;RNF6;UBE3C;PPP1R11;UBL7;TTC3
1757,prerank,snRNA transcription by RNA polymerase II (GO:0042795),0.40300092387441744,0.8397775922003264,0.8275862068965517,1.0,1.0,11/67,20.27%,ZC3H8;INTS10;TAF6;RPRD1A;POLR2C;NABP1;POLR2E;RPRD1B;POLR2B;POLR2L;POLR2F
1758,prerank,modulation of chemical synaptic transmission (GO:0050804),0.436317247815724,0.8397561232726692,0.7446808510638298,1.0,1.0,5/45,6.11%,LGI1;GRM1;ATP1A2;CAMK2A;IQSEC2
1759,prerank,regulation of postsynapse organization (GO:0099175),-0.5173716825621882,-0.8387772041470146,0.6909090909090909,0.8846932717251953,1.0,2/23,3.33%,FCGR2B;ARHGAP22
1760,prerank,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),-0.5419466513040385,-0.838542030911571,0.7368421052631579,0.8836824467428398,1.0,7/21,16.68%,E2F1;BID;SFN;BBC3;CASP8;PMAIP1;YWHAQ
1761,prerank,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),-0.5419466513040385,-0.838542030911571,0.7368421052631579,0.8836824467428398,1.0,7/21,16.68%,E2F1;BID;SFN;BBC3;CASP8;PMAIP1;YWHAQ
1762,prerank,positive regulation of cold-induced thermogenesis (GO:0120162),0.40590398684584167,0.8380234919138795,0.7777777777777778,1.0,1.0,13/68,6.80%,PPARGC1A;DECR1;HADH;LPIN1;CPT2;MFN2;ACADL;PRDM16;CD36;VEGFA;EPAS1;OMA1;ACSL1
1763,prerank,ephrin receptor signaling pathway (GO:0048013),-0.4451843536951615,-0.8376614345555553,0.819672131147541,0.8846685931977575,1.0,21/68,15.32%,MMP2;PAK1;ARPC1B;SRC;ARPC5;ACTG1;ARPC4;ARPC2;DNM1;EPHB2;SDC2;ACTB;TIAM1;EPHB6;PAK3;LYN;NGEF;EFNA5;ACTR3;CDC42;SDCBP
1764,prerank,regulation of telomerase RNA localization to Cajal body (GO:1904872),0.4858413529907764,0.8370114282508603,0.6666666666666666,1.0,1.0,6/17,28.80%,DKC1;NOP10;CCT7;RUVBL2;TCP1;EXOSC10
1765,prerank,nucleotide-excision repair (GO:0006289),0.3859103951193895,0.8364631130031327,0.8780487804878049,1.0,1.0,23/97,23.20%,PRPF19;SLC30A9;COPS7A;UBC;POLR2C;CUL4A;RAD23A;COPS8;COMMD1;CCNH;COPS3;POLR2E;POLR2B;HUS1;POLR2L;POLR2F;CHD1L;POLB;LIG4;COPS4;COPS6;FAN1;RAD23B
1766,prerank,exonucleolytic catabolism of deadenylated mRNA (GO:0043928),0.44850143651312857,0.8355512896992715,0.6176470588235294,1.0,1.0,5/32,23.61%,HBS1L;LSM3;PATL1;EXOSC7;CNOT7
1767,prerank,regulation of vesicle-mediated transport (GO:0060627),-0.43467852539855134,-0.8353468309117056,0.8,0.8882047250950789,1.0,14/75,9.62%,HCK;PTPRC;FGR;CD22;SEPTIN5;SRC;RAB15;SPHK1;RAB8B;FES;PTPN1;RAB4B;RAB13;GAS1
1768,prerank,neuron projection extension (GO:1990138),-0.4833980163586322,-0.8350901422917196,0.7894736842105263,0.8880787932424122,1.0,5/28,16.02%,ALCAM;MAP1B;IQGAP1;SEMA3F;TNN
1769,prerank,maturation of SSU-rRNA (GO:0030490),-0.4970888300394131,-0.8348137776079773,0.7169811320754716,0.8878533374309311,1.0,6/34,24.99%,RPS16;RPS8;RPS19;WDR3;RPS14;RPS28
1770,prerank,positive regulation of cellular catabolic process (GO:0031331),-0.42768375246677537,-0.8344449540191461,0.75,0.8878818814849194,1.0,12/119,7.51%,APOE;MEFV;TNFRSF1B;ADAM8;LAPTM5;PRKCD;IGF1;P2RX7;DACT1;PTPN1;TWIST1;ADAM9
1771,prerank,snRNA transcription (GO:0009301),0.4009980984405966,0.8344336738925962,0.8,1.0,1.0,11/68,20.27%,ZC3H8;INTS10;TAF6;RPRD1A;POLR2C;NABP1;POLR2E;RPRD1B;POLR2B;POLR2L;POLR2F
1772,prerank,internal peptidyl-lysine acetylation (GO:0018393),0.4432464541922732,0.8342068369984573,0.6341463414634146,1.0,1.0,6/25,25.67%,TAF6;KAT2B;MSL3;BAG6;PHF20L1;RUVBL2
1773,prerank,regulation of signal transduction by p53 class mediator (GO:1901796),0.3793755881635601,0.8323575934193037,0.8055555555555556,1.0,1.0,23/130,20.82%,CCNG1;KMT5A;PRKAA2;MAPKAPK5;USP2;TAF6;PRKAG1;CSNK2A1;MTOR;TAF7;PRKAB1;TAF4B;RBBP7;SMYD2;PRMT5;MAPKAP1;HIPK2;HUS1;PIN1;SGK1;NBN;JMY;TAF12
1774,prerank,carboxylic acid metabolic process (GO:0019752),-0.4911525314680229,-0.8322384774743605,0.7272727272727273,0.8912232084722461,1.0,2/25,3.70%,PTGIS;TBXAS1
1775,prerank,cellular amide metabolic process (GO:0043603),0.38334070067018583,0.8317291961535433,0.717948717948718,1.0,1.0,16/88,9.03%,ACOT1;ACOT2;MIPEP;MLYCD;ACSL6;PLAAT1;ACOT13;SHMT1;PM20D1;SMPD1;THEM4;PCCA;MCCC1;PCCB;MCCC2;PLA2G4E
1776,prerank,negative regulation of JNK cascade (GO:0046329),0.46281038168122446,0.8306165313308155,0.7058823529411765,1.0,1.0,3/29,5.03%,KLHL31;PINK1;SH3RF2
1777,prerank,triglyceride metabolic process (GO:0006641),-0.49820951893196697,-0.8298016659217818,0.7454545454545455,0.8948486524612953,1.0,2/26,1.96%,APOE;APOBR
1778,prerank,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),-0.43040762154407286,-0.8295093657572032,0.7627118644067796,0.8947089178458406,1.0,4/56,4.29%,SFRP2;SNAI1;CLU;SRC
1779,prerank,cellular response to hypoxia (GO:0071456),0.39253126816595624,0.8284167993252146,0.9117647058823529,1.0,1.0,10/109,8.15%,ACAA2;PINK1;EGLN1;KCND2;VEGFA;EPAS1;PSME4;TIGAR;EGLN3;HIGD1A
1780,prerank,regulation of sodium ion transmembrane transport (GO:1902305),0.5082377119998761,0.8282106128731138,0.660377358490566,1.0,1.0,6/20,10.12%,SCN4B;RANGRF;PTPN3;FXYD1;GPD1L;CAV3
1781,prerank,IRE1-mediated unfolded protein response (GO:0036498),-0.45013565938943323,-0.8281995690238045,0.7068965517241379,0.8961947943196025,1.0,4/49,7.33%,KDELR3;SERP1;EDEM1;PDIA5
1782,prerank,carbohydrate derivative biosynthetic process (GO:1901137),-0.5068483657212156,-0.827612150208394,0.6551724137931034,0.8966136293849974,1.0,7/21,18.60%,GCNT1;RRM2;TKT;RRM1;B4GALT5;GAL3ST4;ST3GAL2
1783,prerank,regulation of mitotic cell cycle phase transition (GO:1901990),-0.38164542562430565,-0.8274703481799995,0.7777777777777778,0.896211376579332,1.0,33/170,19.63%,PTPN6;NEK6;ANLN;ID2;DYNLL1;HMMR;BUB1B;E2F1;UBE2C;TPX2;CDK1;CENPE;ZFP36L2;CCNB1;HAUS4;NINL;CDC20;AURKA;PSMB8;PPP1R9B;CEP192;CEP250;PKD1;PRKAR2B;PSMB9;SDCCAG8;CDK5RAP2;KNTC1;RPS27A;PLK1;HAUS3;MAD2L1;HAUS7
1784,prerank,bicellular tight junction assembly (GO:0070830),0.46887965624460115,0.8269874508010501,0.6944444444444444,1.0,1.0,2/25,7.18%,AFDN;PARD3
1785,prerank,negative regulation of double-strand break repair (GO:2000780),0.44584088695740276,0.8268831392053276,0.7368421052631579,1.0,1.0,3/23,13.33%,POLQ;UBQLN4;SHLD1
1786,prerank,triglyceride homeostasis (GO:0070328),-0.4899903076189521,-0.8263287844719561,0.6538461538461539,0.8976745281516512,1.0,3/18,6.07%,APOE;IL18;C1QTNF3
1787,prerank,positive regulation of microtubule polymerization (GO:0031116),-0.5008126095771588,-0.8258059669283031,0.6875,0.8980461964201186,1.0,2/25,6.27%,PAK1;FES
1788,prerank,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),0.4066606985445117,0.8256213710204617,0.7317073170731707,1.0,1.0,2/62,1.75%,CCNG1;PROX1
1789,prerank,regulation of transmembrane transport (GO:0034762),0.49349613358937117,0.8253876267238656,0.7209302325581395,1.0,1.0,5/17,6.39%,KCNJ3;KCNJ11;KCNJ5;KCNJ12;KCNJ2
1790,prerank,"protein alpha-1,2-demannosylation (GO:0036508)",-0.4832193160532873,-0.8249758863155853,0.6981132075471698,0.8987050972253442,1.0,3/23,12.45%,OS9;EDEM1;EDEM2
1791,prerank,cellular response to hexose stimulus (GO:0071331),0.5033056171820044,0.8236671860534859,0.6590909090909091,1.0,1.0,3/18,7.22%,KCNB1;PRKACA;PRKAA2
1792,prerank,positive regulation of endothelial cell chemotaxis (GO:2001028),0.5068366207438983,0.8229819374155763,0.7391304347826086,1.0,1.0,3/15,4.85%,KDR;VEGFA;FGF16
1793,prerank,regulation of ATP biosynthetic process (GO:2001169),-0.5279916022149003,-0.8220513082252215,0.7678571428571429,0.9033712724713662,1.0,1/15,0.33%,TREM2
1794,prerank,inorganic cation transmembrane transport (GO:0098662),0.3812977515921557,0.8219530591058186,0.8611111111111112,1.0,1.0,23/125,8.26%,SCN4B;HCN4;SLC9A2;NNT;ATP2A2;SCN4A;KCNN1;KCNJ11;KCND2;ABCC9;KCNK3;HCN2;KCNA5;KCNB1;ATP1A2;KCNJ12;KCNG2;KCNJ2;ABCC8;UCP3;ABCB8;KCNN2;KCNV2
1795,prerank,negative regulation of cell cycle (GO:0045786),-0.4591496600201936,-0.8218110830254849,0.7377049180327869,0.9031538659729406,1.0,11/56,11.95%,NUPR1;CEBPA;SLC9A3R1;HHEX;GAS1;INHBA;TGFB1;BTG1;FOXC1;RUNX3;BMP2
1796,prerank,anterograde trans-synaptic signaling (GO:0098916),-0.4303423018561797,-0.8214207303604291,0.796875,0.90322394098997,1.0,7/74,5.12%,NPY;GPR176;GABRQ;HTR2B;GABRE;GABRA3;CACNB3
1797,prerank,negative regulation of transferase activity (GO:0051348),0.480627694629831,0.8206761345069714,0.8108108108108109,1.0,1.0,2/24,4.16%,PRDX3;MAPT
1798,prerank,"RNA splicing, via transesterification reactions (GO:0000375)",0.44135309773296627,0.8201979840639092,0.7027027027027027,1.0,1.0,6/25,31.40%,WDR83;PRPF8;TXNL4A;PRPF4;SRSF10;DDX23
1799,prerank,negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426),-0.5255514031967051,-0.8199853218970634,0.7307692307692307,0.9050781502354556,1.0,4/16,18.95%,LEPROT;SOCS3;INPP5F;SOCS1
1800,prerank,negative regulation of protein kinase B signaling (GO:0051898),-0.47612141286112597,-0.8197356051510917,0.8275862068965517,0.9048330382273077,1.0,4/33,8.14%,ARRB2;PHLDA3;SLC9A3R1;PTPRJ
1801,prerank,RNA export from nucleus (GO:0006405),0.3742531846176534,0.8197159692285202,0.8285714285714286,1.0,1.0,11/94,24.03%,EIF4E;WDR33;FYTTD1;SMG7;NDC1;HNRNPA2B1;UPF1;SYMPK;ALKBH5;U2AF1L4;SMG5
1802,prerank,mRNA export from nucleus (GO:0006406),0.3790433090926895,0.8192394195483573,0.8666666666666667,1.0,1.0,12/97,24.03%,EIF4E;WDR33;FYTTD1;SMG7;NDC1;HNRNPA2B1;UPF1;IWS1;SYMPK;ALKBH5;U2AF1L4;SMG5
1803,prerank,protein polymerization (GO:0051258),-0.43328254233489855,-0.8190232115470824,0.78125,0.9055014126513977,1.0,6/46,9.89%,PSTPIP1;AIF1;WAS;PREX1;UBE2C;ANG
1804,prerank,"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",0.44396578518418106,0.8187130271825478,0.7,1.0,1.0,5/34,23.61%,HBS1L;LSM3;PATL1;EXOSC7;CNOT7
1805,prerank,ERK1 and ERK2 cascade (GO:0070371),-0.545823390815413,-0.8184214458255656,0.7222222222222222,0.9058825000621586,1.0,6/17,8.58%,CTSH;HTR2B;SOX9;IGF1;MYC;CDK1
1806,prerank,regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),-0.4793698235334099,-0.8182466958104748,0.74,0.9055658304034708,1.0,1/29,5.31%,RUNX1
1807,prerank,protein phosphorylation (GO:0006468),-0.3628345384981608,-0.8179799522583585,0.9506172839506173,0.9053300352210085,1.0,61/391,12.64%,GDF6;HCK;PAK1;DCLK1;DCLK3;PTK2B;PTPN6;FGR;TLR2;FAM20A;CSF1R;TLR9;NEK6;IGFBP3;TGFB2;MELK;BTK;SRC;PRKCD;PRDX4;IKBKE;PRKCB;ATP13A2;BCR;PIK3CD;FES;TLR7;TGFBR1;CDK14;CCNA2;FGFR1;GAS6;TYRO3;CDK1;CAMK1D;RPS6KA1;ILK;BIRC5;EPHB2;STK17B;APP;NUAK2;TGFB1;MERTK;STK26;PDGFRB;CDK9;MATK;WNT11;BMP2K;RUNX3;PDK3;FGFR2;GMFG;MAP4K1;BMP2;FAM20C;AURKB;CDC25B;RNASEL;EIF2AK3
1808,prerank,positive regulation of cellular metabolic process (GO:0031325),-0.4251011984383296,-0.8178179235297726,0.75,0.9048358142582846,1.0,15/71,12.04%,APOE;ARRB2;THBS1;CCL5;ANXA2;CD63;CDK1;RAB29;PRELID1;UHRF1;INHBA;TGFB1;PDGFRB;CCNB1;PID1
1809,prerank,anaphase-promoting complex-dependent catabolic process (GO:0031145),-0.4113321557988342,-0.817230814420085,0.8305084745762712,0.9050824755319952,1.0,10/80,15.25%,ECRG4;SKP2;BUB1B;UBE2C;CDK1;CCNB1;AURKB;CDC20;AURKA;PSMB8
1810,prerank,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),-0.49423647807294235,-0.8171579047645595,0.7878787878787878,0.9045179400796837,1.0,10/32,5.83%,C3AR1;GPR35;CALCA;P2RY6;GPR65;HTR2B;CX3CR1;PTH1R;C5AR1;F2R
1811,prerank,regulation of cardiac muscle hypertrophy (GO:0010611),-0.48292870270711824,-0.8170424282000496,0.7,0.9040166074381882,1.0,2/21,4.78%,P2RX4;IGF1
1812,prerank,negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),-0.4560526262077306,-0.8169407053371296,0.7222222222222222,0.9034359918781754,1.0,2/38,8.14%,EREG;PTPRJ
1813,prerank,positive regulation of cellular protein localization (GO:1903829),-0.4347837902707253,-0.8168986638926645,0.7321428571428571,0.9027851679649539,1.0,9/60,12.71%,TYROBP;RTN4;MAP1A;GTSE1;CDK1;TGFB1;NDC80;EIF2AK3;GPR137B
1814,prerank,cAMP-mediated signaling (GO:0019933),-0.5141003269999743,-0.8167231203127662,0.7962962962962963,0.902410707776372,1.0,3/17,7.41%,SOX9;CAP1;MAPK7
1815,prerank,regulation of phosphoprotein phosphatase activity (GO:0043666),-0.4709905638620236,-0.8158804927780423,0.8245614035087719,0.9032438773475178,1.0,4/29,11.51%,CD300A;FKBP1B;PDGFRB;CALM2
1816,prerank,peptidyl-threonine phosphorylation (GO:0018107),0.4087477254451535,0.8156120999126003,0.7105263157894737,1.0,1.0,14/51,19.36%,SBK1;CAMK2A;WNK1;LMTK2;PRKCA;OXSR1;HIPK3;CSNK2A1;STK39;MAPK8;ULK1;DYRK1A;CAMK2D;HIPK2
1817,prerank,regulation of chromosome organization (GO:0033044),0.4823774603466595,0.8143321717524021,0.6578947368421053,1.0,1.0,2/18,9.30%,MAPT;CENPV
1818,prerank,transferrin transport (GO:0033572),-0.4712486520315118,-0.814279433731832,0.7258064516129032,0.9052286488397491,1.0,3/29,8.19%,TCIRG1;ATP6V0D2;ATP6V0A4
1819,prerank,phosphatidylcholine metabolic process (GO:0046470),-0.43322550338752186,-0.8140107891778491,0.7727272727272727,0.9048797475907929,1.0,3/45,3.64%,LPCAT2;PLA2G7;PLA2G15
1820,prerank,positive regulation of insulin secretion (GO:0032024),0.4761767073879656,0.8117308643184494,0.74,1.0,1.0,3/22,14.96%,GCK;ANO1;GPLD1
1821,prerank,sprouting angiogenesis (GO:0002040),-0.4586246526038635,-0.81164212135691,0.828125,0.9082769146983234,1.0,5/44,3.63%,LOXL2;PTK2B;VEGFD;ADGRA2;THBS1
1822,prerank,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),-0.533492294934213,-0.8115232594359286,0.7115384615384616,0.9078377119375604,1.0,2/15,5.16%,TGFB3;EFEMP2
1823,prerank,nucleotide biosynthetic process (GO:0009165),0.5110291612855696,0.8110625258069616,0.6808510638297872,1.0,1.0,5/15,15.75%,NMNAT1;ADSL;NMNAT3;RRM2B;PPAT
1824,prerank,positive regulation of dephosphorylation (GO:0035306),-0.4743112922531752,-0.8097506592009375,0.75,0.9102106104945618,1.0,7/26,12.31%,SRC;GBA;PRKCD;TGFB1;CALM2;BMP2;NSMF
1825,prerank,mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),0.3759277289090669,0.8085371413947006,0.8181818181818182,1.0,1.0,11/91,24.03%,EIF4E;WDR33;FYTTD1;SMG7;NDC1;HNRNPA2B1;UPF1;SYMPK;ALKBH5;U2AF1L4;SMG5
1826,prerank,cellular response to decreased oxygen levels (GO:0036294),0.4237284879404037,0.8079806388105936,0.7352941176470589,1.0,1.0,9/53,7.81%,ACAA2;PINK1;EGLN1;KCND2;VEGFA;EPAS1;TIGAR;EGLN3;PICK1
1827,prerank,prostaglandin metabolic process (GO:0006693),-0.5047890805204627,-0.8077284024231648,0.7,0.9129596991367118,1.0,9/23,14.45%,PTGIS;TBXAS1;CD74;HPGDS;DAGLB;PTGR1;PTGS1;EDN1;PLA2G4A
1828,prerank,positive regulation of transferase activity (GO:0051347),-0.3995921978723415,-0.8074625349352575,0.7941176470588235,0.9127297459647289,1.0,20/113,14.31%,TREM2;CSF1R;CD74;ROR2;MYC;FGFR1;TYRO3;MST1R;EPHB2;TGFB1;MET;MERTK;PDGFRB;FGFR2;AXL;AURKB;EPHB6;LMO4;RFC2;DDR1
1829,prerank,plasma membrane bounded cell projection assembly (GO:0120031),-0.3633728601303851,-0.8067742425072778,0.9032258064516129,0.9133557303830939,1.0,36/219,15.64%,FGD3;EMP1;EMP3;AIF1;FXYD5;RAP2B;DYNLL1;FLNA;CARMIL1;P2RX7;RAB8B;CYS1;SHTN1;TRAPPC14;SLC9A3R1;PTPRO;S1PR2;ARF4;WDR19;MACIR;STK26;FGD2;TCTN1;PMP22;RHOD;SNX10;ARFIP2;RILPL2;RAP1B;ARF6;DZIP1L;ACTR3;IFT46;SDCBP;PPP1R9B;PARVA
1830,prerank,protein autophosphorylation (GO:0046777),-0.3983449972071546,-0.8063897034054069,0.8970588235294118,0.9132492171914813,1.0,19/128,12.64%,HCK;PAK1;PTK2B;FGR;CSF1R;NEK6;MELK;SRC;ATP13A2;FES;FGFR1;TYRO3;STK17B;STK26;PDGFRB;FGFR2;MAP4K1;AURKB;EIF2AK3
1831,prerank,regulation of embryonic development (GO:0045995),-0.470130333584956,-0.8062751389954292,0.7333333333333333,0.9127817893021191,1.0,5/29,13.19%,NIBAN2;RACGAP1;CDK1;CFL1;PHLDB2
1832,prerank,cation transmembrane transport (GO:0098655),0.4571494976270879,0.8061767862692215,0.6875,1.0,1.0,9/29,10.02%,KCNJ11;SLC25A20;ABCC9;ATP1A2;ABCC8;SLC22A5;SLC25A29;KCNJ8;SLC25A19
1833,prerank,regulation of viral release from host cell (GO:1902186),-0.5042304136183586,-0.8061024978716126,0.7068965517241379,0.9123854828665111,1.0,7/20,32.83%,TRIM62;PML;TRIM26;TRIM28;DDB1;TRIM5;TRIM21
1834,prerank,protein lipidation (GO:0006497),0.40362194876070345,0.8059325984658353,0.8285714285714286,1.0,1.0,11/52,17.99%,PYURF;PGAP2;WIPI1;PGAP4;PIGO;GPLD1;ATG10;PIGP;ZDHHC5;DPM1;PIGG
1835,prerank,histone ubiquitination (GO:0016574),0.4782628788713539,0.8054971707237332,0.7435897435897436,1.0,1.0,4/19,14.94%,UBE2B;UBR2;LEO1;HUWE1
1836,prerank,regulation of protein serine/threonine kinase activity (GO:0071900),-0.3917543313677819,-0.805182243913161,0.8333333333333334,0.9132735990362251,1.0,9/84,11.58%,CSF1R;CDKN2B;SRC;CCNB2;CCNA2;THY1;ACTB;CALM2;CCNB1
1837,prerank,organic substance transport (GO:0071702),-0.40693381605609524,-0.8050698516176551,0.8032786885245902,0.9126930087900504,1.0,8/84,12.68%,RCN3;GM2A;ARRDC1;MFSD12;ABCG1;PLTP;TAP1;ABCA1
